Program Version = DWM3_Entropy_Cluster
Data/Time = 2020-09-18 08:58:42.027141
Source File = S4-TokenReplace.txt
Run Mode = NewMatrix
mu	epsilon	Size	Entropy
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	6.5
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	3.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	3	0.9182958340544896
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	3	1.9749375012019268
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	4	1.1225562489182657
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	5	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	2.893233335256417
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	5	0.0
0.7530699217130954	652.1234363408097	3	8.516291673878227
0.7530699217130954	652.1234363408097	3	0.38997500048077083
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	0.8112781244591328
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	1.7451124978365313
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	0.5
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	3	1.6982458350160314
0.7530699217130954	652.1234363408097	2	0.5
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.38997500048077083
0.7530699217130954	652.1234363408097	5	2.512851783364006
0.7530699217130954	652.1234363408097	2	0.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	4.0
0.7530699217130954	652.1234363408097	2	3.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	1.4338343733773984
0.7530699217130954	652.1234363408097	2	9.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	3	1.1699250014423126
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	1.6982458350160314
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	1.4338343733773984
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	6	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	3	1.3082708345352603
0.7530699217130954	652.1234363408097	3	1.4466166676282084
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	4	1.2451124978365313
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	2.5
0.7530699217130954	652.1234363408097	4	7.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	1.2451124978365313
0.7530699217130954	652.1234363408097	2	3.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	4	0.31127812445913283
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	3	6.428070838381426
0.7530699217130954	652.1234363408097	4	2.2451124978365313
0.7530699217130954	652.1234363408097	2	3.0
0.7530699217130954	652.1234363408097	3	5.258145836939113
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	8.126316673397458
0.7530699217130954	652.1234363408097	4	4.122556248918266
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	3	4.088220835496802
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	3	2.0882208354968017
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	8.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.38997500048077083
0.7530699217130954	652.1234363408097	4	1.0
0.7530699217130954	652.1234363408097	2	0.5
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	5	0.9065649754771962
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	7.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	4	0.0
0.7530699217130954	652.1234363408097	2	1.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	9.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	2.0
0.7530699217130954	652.1234363408097	2	3.5
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	3.14486250264424
0.7530699217130954	652.1234363408097	2	0.0
0.7530699217130954	652.1234363408097	3	1.698245835016031
0.7530699217130954	652.1234363408097	3	2.6165416690705205
0.7530699217130954	652.1234363408097	3	7.874687506009632
0.7530699217130954	652.1234363408097	2	1.5
0.7530699217130954	652.1234363408097	2	2.0
